PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
527366030,Two_Story_1946_and_Newer,Floating_Village_Residential,0,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,RRNn,Norm,OneFam,Two_Story,Very_Good,Average,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1058,1058,GasA,Excellent,Y,SBrkr,1058,816,0,1874,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,2000.0,Fin,2,588,Typical,Typical,Paved,0,134,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,-93.63923079999999,42.0503771,220000
527375100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9373,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northwest_Ames,PosN,Norm,OneFam,One_Story,Average,Good,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,161,Typical,Typical,CBlock,Good,Typical,Av,ALQ,1,LwQ,168,120,1621,GasA,Typical,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,Typical,7,Typ,2,Fair,Attchd,1975.0,RFn,2,478,Typical,Typical,Paved,0,0,0,0,490,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.632915,42.053166,213000
527375180,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,228,1116,GasA,Excellent,Y,SBrkr,1116,0,0,1116,1,0,2,0,3,1,Typical,6,Typ,1,Typical,Attchd,1974.0,RFn,2,528,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,4,2009,WD ,Normal,-93.632178,42.052355,167900
527375210,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11050,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Average,1975,1975,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,540,1176,GasA,Fair,Y,SBrkr,1193,0,0,1193,0,0,2,0,3,1,Typical,5,Typ,1,Typical,Attchd,1975.0,Unf,2,506,Typical,Typical,Paved,40,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.630253,42.052448,158000
527376100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,1064,1064,GasA,Typical,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,Typical,7,Typ,1,Typical,Attchd,1974.0,RFn,2,478,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2009,WD ,Normal,-93.63143199999999,42.05267,165000
527378140,Split_or_Multilevel,Residential_Low_Density,0,10448,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,689,689,GasA,Typical,Y,SBrkr,1378,741,0,2119,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1972.0,RFn,2,583,Typical,Typical,Paved,0,104,0,0,0,0,No_Pool,Good_Privacy,None,0,8,2009,COD,Abnorml,-93.631791,42.04891,158000
527401160,Duplex_All_Styles_and_Ages,Residential_Low_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,Duplex,Two_Story,Average,Average,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,896,896,GasA,Typical,Y,SBrkr,896,896,0,1792,0,0,2,2,4,2,Typical,8,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,32,45,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.625856,42.056398,136000
527402220,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8750,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,174,1002,GasA,Typical,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1973.0,Unf,2,902,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2009,WD ,Normal,-93.626554,42.054626,148500
527403040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,7930,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1969,2005,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,3,LwQ,472,115,1026,GasA,Good,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Good,5,Typ,0,No_Fireplace,Detchd,1969.0,RFn,2,440,Typical,Typical,Paved,171,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62870699999999,42.055228,156000
527404020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7830,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1180,1180,GasA,Typical,Y,SBrkr,1180,0,0,1180,0,0,1,1,2,1,Typical,6,Typ,0,No_Fireplace,Attchd,1970.0,RFn,2,477,Typical,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,COD,Normal,-93.626603,42.055184000000004,128000
527404030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8510,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,543,1043,GasA,Excellent,Y,SBrkr,1050,0,0,1050,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1971.0,Unf,1,336,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62655,42.055153999999995,143000
527405130,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7038,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,138,864,GasA,Typical,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,2001.0,Unf,2,576,Typical,Typical,Paved,210,0,0,0,0,0,No_Pool,Good_Privacy,None,0,9,2009,WD ,Abnorml,-93.627037,42.05337,76500
527405160,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6960,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,BLQ,239,250,864,GasA,Typical,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Good,5,Typ,0,No_Fireplace,Detchd,1989.0,Unf,2,660,Typical,Typical,Paved,96,0,0,0,0,0,No_Pool,No_Fence,Shed,500,11,2009,WD ,Normal,-93.62565699999999,42.053306,120500
527405180,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Good,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,673,864,GasA,Excellent,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1994.0,Unf,2,463,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62554200000001,42.053307000000004,124500
527425110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Good,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,624,864,GasA,Good,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1986.0,Unf,2,576,Typical,Typical,Paved,200,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,-93.62232890000001,42.056461,130000
527451110,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,2368,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Average,Above_Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0,0,765,GasA,Typical,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,Typical,7,Min1,0,No_Fireplace,Attchd,1970.0,Unf,2,440,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.628119,42.052338,125000
527451540,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,LwQ,294,79,483,GasA,Typical,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1972.0,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.629456,42.051660999999996,97000
527451640,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Very_Good,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,321,483,GasA,Good,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Good,5,Typ,0,No_Fireplace,Detchd,1972.0,Unf,1,264,Typical,Typical,Paved,250,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.629851,42.051823,118000
527451650,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,Good,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,399,630,GasA,Typical,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1972.0,Unf,1,264,Typical,Typical,Paved,185,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.62988100000001,42.051821999999994,119500
527453060,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,289,855,GasA,Typical,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1976.0,Unf,2,440,Typical,Typical,Paved,87,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.624748,42.050705,148500
527453140,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Good,Average,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,LwQ,622,0,1057,GasA,Typical,Y,SBrkr,1055,0,0,1055,0,1,2,0,2,1,Typical,4,Typ,1,Fair,Attchd,1975.0,RFn,2,440,Typical,Typical,Paved,0,27,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.625945,42.050682,123000
527454050,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Rec,495,103,855,GasA,Typical,Y,SBrkr,855,467,0,1322,0,1,2,1,3,1,Typical,6,Typ,1,Fair,Attchd,1974.0,Unf,2,440,Typical,Typical,Paved,260,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.625918,42.050533,147000
527455050,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2364,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,484,804,GasA,Typical,Y,SBrkr,804,744,0,1548,0,1,2,1,3,1,Typical,7,Typ,1,Typical,Detchd,1978.0,Unf,2,440,Typical,Typical,Paved,108,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.625688,42.050090000000004,147000
527455240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,7150,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,460,892,GasA,Typical,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1967.0,RFn,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,-93.62560359999999,42.048893400000004,100000
527455280,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10710,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,165,Good,Typical,PConc,Typical,Typical,No,BLQ,2,Unf,0,220,864,GasA,Excellent,Y,SBrkr,1120,0,0,1120,0,1,1,0,3,1,Typical,5,Typ,1,Typical,Attchd,1966.0,RFn,2,656,Typical,Typical,Paved,0,162,0,0,0,0,No_Pool,No_Fence,Shed,1200,7,2009,WD ,Normal,-93.626521,42.048486,148800
528102040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,96,12456,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,528,1700,GasA,Excellent,Y,SBrkr,1718,0,0,1718,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,2008.0,Fin,3,786,Typical,Typical,Paved,216,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.658877,42.062309899999995,337500
528102140,Two_Story_1946_and_Newer,Residential_Low_Density,110,14257,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,Norm,OneFam,Two_Story,Excellent,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,416,1776,GasA,Excellent,Y,SBrkr,1794,978,0,2772,1,0,3,1,4,1,Excellent,10,Typ,3,Good,BuiltIn,2007.0,Fin,3,754,Typical,Typical,Paved,135,64,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.65627490000001,42.063303999999995,462000
528104070,Two_Story_1946_and_Newer,Residential_Low_Density,104,13518,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860,Excellent,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0,1926,1926,GasA,Excellent,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,Excellent,11,Typ,2,Good,BuiltIn,2009.0,Fin,3,820,Typical,Typical,Paved,144,78,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,New,Partial,-93.652716,42.063025,485000
528106020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,15431,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,ALQ,539,788,3094,GasA,Excellent,Y,SBrkr,2402,0,0,2402,1,0,2,0,2,1,Excellent,10,Typ,2,Good,Attchd,2008.0,Fin,3,672,Typical,Typical,Paved,0,72,0,0,170,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,-93.65782800000001,42.061902,555000
528106070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,108,13173,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,80,1652,GasA,Excellent,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Excellent,6,Typ,2,Excellent,Attchd,2006.0,Fin,2,840,Typical,Typical,Paved,404,102,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.657483,42.06128,325000
528108040,Two_Story_1946_and_Newer,Residential_Low_Density,95,12350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,379,1365,GasA,Excellent,Y,SBrkr,1365,1325,0,2690,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,2009.0,RFn,3,864,Typical,Typical,Paved,0,197,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,New,Partial,-93.65395500000001,42.062994,398800
528110010,Two_Story_1946_and_Newer,Residential_Low_Density,97,13478,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,384,1722,GasA,Excellent,Y,SBrkr,1728,568,0,2296,1,0,2,1,3,1,Excellent,10,Typ,1,Good,BuiltIn,2008.0,RFn,3,842,Typical,Typical,Paved,382,274,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,ConLI,Normal,-93.658224,42.062776,451950
528110020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,13693,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosA,PosA,OneFam,One_Story,Very_Excellent,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,342,2630,GasA,Excellent,Y,SBrkr,2674,0,0,2674,2,0,2,1,2,1,Excellent,8,Typ,2,Good,Attchd,2007.0,Fin,3,762,Typical,Typical,Paved,360,50,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,-93.65783499999999,42.062789,610000
528110090,Two_Story_1946_and_Newer,Residential_Low_Density,107,13891,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,1734,1734,GasA,Excellent,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Excellent,12,Typ,1,Good,BuiltIn,2009.0,RFn,3,1020,Typical,Typical,Paved,52,170,0,0,192,0,No_Pool,No_Fence,None,0,1,2009,New,Partial,-93.657049,42.0623985,582933
528118060,Two_Story_1946_and_Newer,Residential_Low_Density,59,23303,Pave,No_Alley_Access,Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,278,1508,GasA,Excellent,Y,SBrkr,1508,1012,0,2520,1,0,2,1,5,1,Excellent,10,Typ,1,Good,BuiltIn,2007.0,Fin,3,640,Typical,Typical,Paved,192,273,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Family,-93.65673699999999,42.060353000000006,409900
528120020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,11146,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250,Good,Typical,PConc,Excellent,Typical,Av,Unf,7,Unf,0,1709,1709,GasA,Excellent,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2006.0,RFn,3,908,Typical,Typical,Paved,169,39,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.653152,42.061382,255500
528120030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10367,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284,Excellent,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0,724,1739,GasA,Excellent,Y,SBrkr,1743,0,0,1743,1,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,2008.0,RFn,3,927,Typical,Typical,Paved,168,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,ConLI,Normal,-93.652884,42.061437,335000
528120160,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,9591,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,625,1713,GasA,Excellent,Y,SBrkr,1713,0,0,1713,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,2004.0,Fin,3,856,Typical,Typical,Paved,0,26,0,0,170,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,-93.654724,42.060576,274900
528120170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,10872,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122,Good,Typical,PConc,Excellent,Good,Av,GLQ,3,Unf,0,467,1504,GasA,Excellent,Y,SBrkr,1531,0,0,1531,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,2006.0,Fin,3,700,Typical,Typical,Paved,184,52,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.65476,42.060575,300000
528138010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,13514,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,285,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,632,1774,GasA,Excellent,Y,SBrkr,1808,0,0,1808,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,2008.0,Fin,3,850,Typical,Typical,Paved,200,26,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,-93.652084,42.061678,324000
